SeqID,Class,QSOGran1,QSOGran10,QSOGran11,QSOGran12,QSOGran13,QSOGran14,QSOGran15,QSOGran16,QSOGran17,QSOGran18,QSOGran19,QSOGran2,QSOGran20,QSOGran21,QSOGran22,QSOGran23,QSOGran24,QSOGran25,QSOGran26,QSOGran27,QSOGran28,QSOGran29,QSOGran3,QSOGran30,QSOGran31,QSOGran32,QSOGran33,QSOGran34,QSOGran35,QSOGran36,QSOGran37,QSOGran38,QSOGran39,QSOGran4,QSOGran40,QSOGran41,QSOGran42,QSOGran43,QSOGran5,QSOGran6,QSOGran7,QSOGran8,QSOGran9,QSOSW1,QSOSW10,QSOSW11,QSOSW12,QSOSW13,QSOSW14,QSOSW15,QSOSW16,QSOSW17,QSOSW18,QSOSW19,QSOSW2,QSOSW20,QSOSW21,QSOSW22,QSOSW23,QSOSW24,QSOSW25,QSOSW26,QSOSW27,QSOSW28,QSOSW29,QSOSW3,QSOSW30,QSOSW31,QSOSW32,QSOSW33,QSOSW34,QSOSW35,QSOSW36,QSOSW37,QSOSW38,QSOSW39,QSOSW4,QSOSW40,QSOSW41,QSOSW42,QSOSW43,QSOSW5,QSOSW6,QSOSW7,QSOSW8,QSOSW9
3J21P,0,3.87934e-05,2.42459e-05,3.39442e-05,7.27376e-05,2.42459e-05,3.39442e-05,3.39442e-05,1.93967e-05,3.39442e-05,4.8492e-06,9.6983e-06,6.30392e-05,4.84917e-05,0.051129241,0.0369462388,0.0521496382,0.0433979794,0.0457213689,0.044144435,0.0464846964,0.0376937639,0.0394411634,3.87934e-05,0.0451129072,0.0414904878,0.0447406575,0.0415477988,0.0380399861,0.0454794229,0.0491742629,0.0476076329,0.0495688063,0.0490380216,9.6983e-06,0.0387939799,0.0324571996,0.0432472902,0.0360159698,9.6983e-06,2.9095e-05,9.6983e-06,3.39442e-05,4.8492e-06,2.50005e-05,1.56253e-05,2.18755e-05,4.6876e-05,1.56253e-05,2.18755e-05,2.18755e-05,1.25003e-05,2.18755e-05,3.1251e-06,6.2501e-06,4.06259e-05,3.12507e-05,0.0502337699,0.0467183938,0.0467968001,0.0445566803,0.0479755598,0.0443026691,0.0438794588,0.0418716889,0.0438043767,2.50005e-05,0.0429585456,0.0417631866,0.0426207274,0.0415037489,0.0445794196,0.0436094181,0.0460740697,0.0443433279,0.0467584987,0.0443462017,6.2501e-06,0.0400163357,0.0365524853,0.0397028512,0.0346599028,6.2501e-06,1.87504e-05,6.2501e-06,2.18755e-05,3.1251e-06
3J21R,0,8.4826e-06,4.2413e-05,1.69652e-05,9.33087e-05,5.08957e-05,2.54478e-05,5.08957e-05,3.39304e-05,2.54478e-05,8.4826e-06,5.93783e-05,7.63435e-05,6.78609e-05,0.0392335189,0.0485893294,0.0436433429,0.0510749117,0.0489989757,0.0480046267,0.050384001,0.0498547387,0.0409886999,2.54478e-05,0.0466148336,0.0450674522,0.0484877053,0.0449239879,0.0438258896,0.0411215289,0.0407880093,0.044166482,0.038498382,0.0357691339,8.4826e-06,0.0393397505,0.0392163346,0.0300815075,0.0405125273,0.0,2.54478e-05,2.54478e-05,8.48261e-05,8.48261e-05,5.6154e-06,2.80772e-05,1.12309e-05,6.17698e-05,3.36926e-05,1.68463e-05,3.36926e-05,2.24617e-05,1.68463e-05,5.6154e-06,3.9308e-05,5.05389e-05,4.49235e-05,0.0461076769,0.0480348474,0.043182516,0.0509583705,0.0469824899,0.0482273337,0.0444276359,0.0519004987,0.0458374278,1.68463e-05,0.048032817,0.0415328424,0.0427272462,0.0398148216,0.0383861615,0.0447442212,0.0438250743,0.0474649733,0.0424172847,0.0394052848,5.6154e-06,0.0390772383,0.0359926896,0.0388167247,0.0315647419,0.0,1.68463e-05,1.68463e-05,5.61544e-05,5.61544e-05
3J20A,0,1.54471e-05,2.16259e-05,1.08129e-05,4.47965e-05,1.08129e-05,1.54471e-05,1.23577e-05,7.7235e-06,1.39024e-05,4.6341e-06,1.08129e-05,2.47153e-05,2.47153e-05,0.0472623659,0.0401550218,0.0433181637,0.0458171392,0.0480584992,0.0408282951,0.0408508269,0.0502267707,0.0424882378,6.1788e-06,0.0381573817,0.0407508677,0.050133269,0.0512059751,0.0411284898,0.0404754591,0.0442694668,0.0433681628,0.0406487284,0.0361747461,2.00812e-05,0.047712844,0.0467412273,0.0387155482,0.0412082067,6.1788e-06,1.69918e-05,1.23577e-05,1.39024e-05,1.08129e-05,1.13956e-05,1.59538e-05,7.9769e-06,3.30471e-05,7.9769e-06,1.13956e-05,9.1165e-06,5.6978e-06,1.0256e-05,3.4187e-06,7.9769e-06,1.82329e-05,1.82329e-05,0.0475744205,0.0461604187,0.0458955569,0.0461770623,0.0457011763,0.0424395259,0.0426191299,0.0434705044,0.0428456635,4.5582e-06,0.0410670137,0.0422094747,0.0434499205,0.0451852774,0.042750302,0.0389821699,0.0445736046,0.0423391831,0.0445495944,0.0395260807,1.48142e-05,0.0422851294,0.042791764,0.0428915735,0.044290961,4.5582e-06,1.25351e-05,9.1165e-06,1.0256e-05,7.9769e-06
3J21a,0,4.31371e-05,7.76468e-05,2.58823e-05,0.0001207839,1.72548e-05,2.58823e-05,4.31371e-05,1.72548e-05,4.31371e-05,2.58823e-05,3.45097e-05,9.49016e-05,6.90194e-05,0.0380815844,0.0512440515,0.0529668254,0.055269428,0.0452718951,0.0375600074,0.0473519857,0.0506459723,0.0507867597,3.45097e-05,0.0341683164,0.0472339022,0.0521901457,0.0377743879,0.0338997337,0.0433776137,0.0482605812,0.0316253592,0.0352213954,0.0366953742,4.31371e-05,0.0482020477,0.0363739512,0.0428115316,0.0421761727,0.0,5.17645e-05,0.0,1.72548e-05,2.58823e-05,2.48657e-05,4.47582e-05,1.49194e-05,6.96238e-05,9.9463e-06,1.49194e-05,2.48657e-05,9.9463e-06,2.48657e-05,1.49194e-05,1.98925e-05,5.47044e-05,3.9785e-05,0.0467915617,0.0470625273,0.0490361149,0.0509596217,0.0444795154,0.0465229378,0.0440097073,0.0452781637,0.0443976157,1.98925e-05,0.0378272353,0.041784812,0.0453651013,0.0439241444,0.0383691018,0.0449845939,0.0453936235,0.0355014615,0.0422555076,0.0399714138,2.48657e-05,0.0403146659,0.0421766888,0.041642405,0.0414840054,0.0,2.98388e-05,0.0,9.9463e-06,1.49194e-05
4GIJA,0,1.82442e-05,1.82442e-05,1.14026e-05,7.9818e-06,7.4117e-06,4.561e-06,7.9818e-06,9.1221e-06,1.02624e-05,2.8507e-06,2.8507e-06,1.08325e-05,1.42533e-05,0.0452638625,0.0386147047,0.047368189,0.0527734054,0.0413110256,0.0445020248,0.0470944576,0.0401080098,0.0437621927,5.1312e-06,0.0454814244,0.0464095115,0.0408166057,0.0426752717,0.0424459883,0.0391658279,0.0462561363,0.0384144154,0.0471748865,0.0389673181,5.1312e-06,0.0444404214,0.0415822524,0.0450961386,0.0400855059,2.2805e-06,1.71039e-05,7.9818e-06,1.59637e-05,1.08325e-05,1.36057e-05,1.36057e-05,8.5036e-06,5.9525e-06,5.5273e-06,3.4014e-06,5.9525e-06,6.8029e-06,7.6532e-06,2.1259e-06,2.1259e-06,8.0784e-06,1.06295e-05,0.0442156112,0.0443035766,0.0448234036,0.0448394164,0.043630964,0.0451208859,0.0438967748,0.0433503903,0.0424247301,3.8266e-06,0.0449861699,0.0446982826,0.0431471967,0.0450747609,0.0420300861,0.0413317755,0.045082735,0.0393127586,0.0451421454,0.0410202631,3.8266e-06,0.0429907235,0.0433270888,0.0431614866,0.0419467644,1.7007e-06,1.27554e-05,5.9525e-06,1.1905e-05,8.0784e-06
4GICA,0,1.21409e-05,1.27971e-05,7.2189e-06,6.8908e-06,4.2657e-06,2.6251e-06,9.8439e-06,4.2657e-06,7.8752e-06,2.9532e-06,5.9064e-06,6.5626e-06,9.5158e-06,0.0429241157,0.0419557254,0.0418528946,0.0435847992,0.0417975135,0.042798546,0.0443396233,0.0445764588,0.0390756224,3.6094e-06,0.0441106109,0.0471000932,0.0441570936,0.0478261643,0.0471699733,0.0473152963,0.043694164,0.0411340962,0.0412389069,0.0433260176,9.1877e-06,0.041739455,0.043663658,0.043813844,0.0406668563,2.2969e-06,1.31253e-05,5.2501e-06,8.8595e-06,3.2813e-06,9.73e-06,1.0256e-05,5.7854e-06,5.5224e-06,3.4187e-06,2.1038e-06,7.8892e-06,3.4187e-06,6.3114e-06,2.3668e-06,4.7335e-06,5.2595e-06,7.6262e-06,0.0440744821,0.0446870042,0.0431157715,0.0417527477,0.0422262708,0.0448702193,0.0431795628,0.045297105,0.0411570401,2.8927e-06,0.0431429468,0.0454058096,0.0457677483,0.0438511815,0.0434443663,0.0457095376,0.0428850962,0.0425330182,0.0429730404,0.043339752,7.3633e-06,0.0432474374,0.0415615052,0.0435676282,0.0420997542,1.8408e-06,1.05189e-05,4.2076e-06,7.1003e-06,2.6297e-06
4GIQA,0,9.6326e-06,1.34856e-05,2.50447e-05,7.706e-06,5.7795e-06,1.54121e-05,1.92651e-05,2.69712e-05,1.15591e-05,1.54121e-05,1.92651e-05,1.54121e-05,2.11916e-05,0.0416153568,0.042461152,0.0464594599,0.0449791154,0.0437662724,0.0478825981,0.0418420125,0.0438784465,0.0450226651,1.54121e-05,0.0490647806,0.0403443045,0.0410528469,0.046292648,0.0450622454,0.0427310118,0.0435879316,0.0435834699,0.0440386203,0.0369435402,1.34856e-05,0.044152147,0.0424340531,0.0388117903,0.0436660247,1.15591e-05,5.7795e-06,2.50447e-05,2.69712e-05,2.31181e-05,9.8701e-06,1.38182e-05,2.56623e-05,7.8961e-06,5.9221e-06,1.57922e-05,1.97402e-05,2.76363e-05,1.18441e-05,1.57922e-05,1.97402e-05,1.57922e-05,2.17143e-05,0.0467994693,0.0447281721,0.045175374,0.0486221804,0.0482410964,0.0507297101,0.0447270652,0.0393680142,0.0455330501,1.57922e-05,0.0455390881,0.0404326684,0.0409893139,0.0437036354,0.0418807771,0.0410794356,0.0441941459,0.0417861792,0.0390480695,0.0389762342,1.38182e-05,0.0470929703,0.038959686,0.0412432554,0.0408148253,1.18441e-05,5.9221e-06,2.56623e-05,2.76363e-05,2.36883e-05
4B6AM,0,1.98801e-05,3.12402e-05,8.52e-06,6.53203e-05,2.27201e-05,1.98801e-05,1.42001e-05,8.52e-06,1.98801e-05,1.70401e-05,5.68e-06,2.84001e-05,3.40802e-05,0.0433156433,0.045814738,0.0422094071,0.045486967,0.0495519996,0.0462795039,0.0395170823,0.0473746774,0.0419212815,8.52e-06,0.0472294144,0.0378023081,0.0490557973,0.051081389,0.0427439226,0.042166903,0.0380623985,0.0387795386,0.0444797555,0.0442249325,1.70401e-05,0.0366039439,0.0364547888,0.0470838068,0.042370719,1.42001e-05,1.98801e-05,1.13601e-05,1.70401e-05,5.68e-06,1.57305e-05,2.47194e-05,6.7417e-06,5.1686e-05,1.79778e-05,1.57305e-05,1.12361e-05,6.7417e-06,1.57305e-05,1.34833e-05,4.4944e-06,2.24722e-05,2.69666e-05,0.0482603951,0.0493147431,0.0461420845,0.0467074416,0.0453842515,0.0454298698,0.0450075991,0.0431912243,0.0418454206,6.7417e-06,0.0443286151,0.0420811618,0.0459549293,0.0459840137,0.0460804385,0.0408365974,0.0398831366,0.042207676,0.0391532822,0.0414617727,1.34833e-05,0.0377628944,0.0360105593,0.0442970942,0.0423669302,1.12361e-05,1.57305e-05,8.9889e-06,1.34833e-05,4.4944e-06
4GGDA,0,2.7092e-06,7.6351e-06,2.4629e-06,6.4036e-06,7.389e-07,3.2018e-06,3.2018e-06,7.1425e-06,1.0098e-05,1.03443e-05,2.2166e-06,2.9555e-06,6.8962e-06,0.0428924235,0.0439486054,0.0455795601,0.0402261511,0.0455536257,0.0408025323,0.0450802983,0.0513093826,0.0458899104,2.2166e-06,0.0499401822,0.040014932,0.0424299763,0.038654932,0.0493776149,0.0415012026,0.0378731013,0.037520901,0.0445509621,0.04126645,9.3591e-06,0.0464652545,0.0405859866,0.0453684151,0.0430616941,6.8962e-06,9.852e-07,2.2166e-06,1.13295e-05,6.8962e-06,2.9624e-06,8.3487e-06,2.6931e-06,7.0021e-06,8.079e-07,3.5011e-06,3.5011e-06,7.8101e-06,1.10418e-05,1.13112e-05,2.4238e-06,3.2318e-06,7.5408e-06,0.0439383887,0.0433495956,0.0406491351,0.041586824,0.0434814329,0.0429566347,0.0465784652,0.0449312662,0.0442021399,2.4238e-06,0.0466707165,0.0403225825,0.0419973111,0.0462869796,0.0475021582,0.0455248488,0.0402735714,0.0407166858,0.0450801706,0.0426853629,1.02339e-05,0.0433161812,0.0421404378,0.0407449176,0.0449483889,7.5408e-06,1.0773e-06,2.4238e-06,1.23884e-05,7.5408e-06
4GF2A,0,1.6645e-06,2.2887e-06,2.0806e-06,1.34199e-05,1.4564e-06,2.4967e-06,1.5605e-06,9.363e-07,1.8725e-06,2.8088e-06,4.9935e-06,2.4967e-06,1.0403e-06,0.0502764402,0.0406032093,0.0430818802,0.0491392227,0.0419303624,0.0429214386,0.0440180809,0.04761694,0.044299489,6.0338e-06,0.0435403962,0.0449927861,0.046710642,0.0441789161,0.042741229,0.0414441799,0.0415450975,0.040556962,0.041421136,0.0407169504,4.3693e-06,0.0406682207,0.0423207597,0.0410388754,0.0441729111,5.6176e-06,3.2249e-06,1.7685e-06,1.7685e-06,1.9766e-06,1.7795e-06,2.4468e-06,2.2243e-06,1.43469e-05,1.557e-06,2.6692e-06,1.6682e-06,1.0009e-06,2.0019e-06,3.0028e-06,5.3384e-06,2.6692e-06,1.1122e-06,0.0481153801,0.0453751107,0.0433377535,0.0469341385,0.0431106416,0.0428413218,0.04298566,0.0447397716,0.0456605093,6.4506e-06,0.0431507012,0.044522667,0.0463832753,0.042828992,0.04497458,0.0425734132,0.0417580166,0.0419727845,0.0401789787,0.0411605677,4.6711e-06,0.0398847858,0.0427731172,0.0422961233,0.0423734236,6.0057e-06,3.4477e-06,1.8907e-06,1.8907e-06,2.1131e-06
4B4TI,0,5.982e-06,1.29085e-05,8.8155e-06,1.35382e-05,5.3523e-06,5.3523e-06,9.7601e-06,5.0375e-06,5.3523e-06,1.5742e-06,2.8336e-06,7.871e-06,6.6117e-06,0.0489267369,0.0433457205,0.0468750887,0.0514939096,0.0446173177,0.0410497833,0.0454248869,0.0404623695,0.0417003149,3.4632e-06,0.0427440115,0.0447121426,0.0395603298,0.0414793103,0.0439312693,0.0441988928,0.0426534751,0.0411840801,0.0394897058,0.047371781,6.9265e-06,0.041271654,0.0416240011,0.0399414953,0.0458044528,1.2594e-06,1.35382e-05,5.982e-06,1.07046e-05,4.4078e-06,4.338e-06,9.361e-06,6.3928e-06,9.8176e-06,3.8814e-06,3.8814e-06,7.0778e-06,3.6531e-06,3.8814e-06,1.1416e-06,2.0548e-06,5.7079e-06,4.7946e-06,0.0469862772,0.0445431999,0.0454862224,0.045661505,0.0442280543,0.0424716147,0.045461702,0.0422440756,0.0435794798,2.5115e-06,0.0419781118,0.044880608,0.040990746,0.0417338564,0.0453110416,0.0426019698,0.0434200634,0.0421525865,0.0409927997,0.0447807982,5.023e-06,0.0398737214,0.0430575389,0.042371958,0.0450925237,9.133e-07,9.8176e-06,4.338e-06,7.7627e-06,3.1964e-06
4B4TO,0,6.0492e-06,1.0418e-05,1.14262e-05,7.3934e-06,5.377e-06,4.7049e-06,3.3606e-06,5.377e-06,4.3688e-06,4.3688e-06,5.041e-06,5.041e-06,7.0574e-06,0.0441933719,0.0417002149,0.046527662,0.0470440634,0.0438923721,0.0403361693,0.0456964966,0.0480952476,0.0426864867,5.7131e-06,0.0426505529,0.0400296129,0.0430428841,0.0462549566,0.0392512733,0.0430801773,0.0433723745,0.0460296587,0.0390930747,0.0428561092,6.3852e-06,0.044727106,0.0445704616,0.0428375959,0.0419003405,4.3688e-06,9.0737e-06,1.07541e-05,3.0246e-06,1.24344e-05,5.8664e-06,1.01032e-05,1.1081e-05,7.17e-06,5.2146e-06,4.5628e-06,3.2591e-06,5.2146e-06,4.2368e-06,4.2368e-06,4.8887e-06,4.8887e-06,6.8441e-06,0.0457576477,0.0402839713,0.0464078435,0.0430448049,0.0430719873,0.0456572395,0.0430635405,0.042844644,0.0435912621,5.5405e-06,0.0464082621,0.0434755864,0.043211383,0.0450476781,0.0401904271,0.0424501001,0.0425757335,0.0475366449,0.0406673036,0.0384024348,6.1923e-06,0.0436620508,0.04389206,0.0453362637,0.0432933738,4.2368e-06,8.7996e-06,1.04291e-05,2.9332e-06,1.20587e-05
4GCWA,0,4.3273e-06,1.8932e-05,7.0319e-06,1.08183e-05,4.8682e-06,8.6546e-06,1.2982e-05,2.1637e-06,8.6546e-06,4.3273e-06,9.1956e-06,7.5728e-06,3.7864e-06,0.0445997287,0.0478662454,0.0480414528,0.0439930004,0.044272856,0.041325026,0.0389895676,0.0419998887,0.045156342,3.2455e-06,0.0442621481,0.0457626608,0.0407761753,0.0420205352,0.0467018525,0.0461061174,0.0446561509,0.0388583334,0.0405041278,0.0419194256,8.6546e-06,0.0465336218,0.0435001628,0.0408870543,0.0410949745,4.8682e-06,1.08183e-05,4.3273e-06,1.73093e-05,2.00139e-05,3.8429e-06,1.68128e-05,6.2448e-06,9.6073e-06,4.3233e-06,7.6859e-06,1.15288e-05,1.9215e-06,7.6859e-06,3.8429e-06,8.1662e-06,6.7251e-06,3.3626e-06,0.0485563689,0.0499763867,0.0473375652,0.0421977864,0.0442064793,0.0438669571,0.0435213766,0.0414811259,0.0436482821,2.8822e-06,0.0432926192,0.0436755587,0.0409229071,0.0406801515,0.0423932727,0.0454782471,0.0417260443,0.0388751906,0.0422720966,0.0393966358,7.6859e-06,0.0450772643,0.0442123716,0.0435801798,0.0434718955,4.3233e-06,9.6073e-06,3.8429e-06,1.53717e-05,1.77736e-05
4GAKA,0,1.7382e-06,1.82513e-05,1.12984e-05,9.5602e-06,1.12984e-05,5.2146e-06,1.04293e-05,1.21675e-05,1.39057e-05,7.822e-06,8.6911e-06,1.56439e-05,9.5602e-06,0.04436474,0.045579779,0.0403532136,0.0457252877,0.0433769747,0.0441821393,0.04153521,0.0496718093,0.0394624117,7.822e-06,0.0463856996,0.0447800325,0.04239767,0.0479380978,0.0472273529,0.0413108285,0.0423902666,0.0444025779,0.0393342671,0.0402659063,1.39057e-05,0.0434555907,0.0407781241,0.0426422902,0.0422233224,8.6911e-06,1.73822e-05,8.6911e-06,1.12984e-05,1.30366e-05,1.5729e-06,1.6516e-05,1.02242e-05,8.6512e-06,1.02242e-05,4.7188e-06,9.4377e-06,1.10106e-05,1.25836e-05,7.0783e-06,7.8647e-06,1.41565e-05,8.6512e-06,0.0471163387,0.0438345372,0.0421322779,0.0450135035,0.0441769356,0.0417262842,0.042948606,0.0494807554,0.0434776133,7.0783e-06,0.0451443404,0.0438997077,0.0424894695,0.0436519757,0.0450131855,0.0423311519,0.0407995957,0.0440135888,0.0409487399,0.0440033472,1.25836e-05,0.0412843695,0.0412413813,0.0431988289,0.0418776344,7.8647e-06,1.57295e-05,7.8647e-06,1.02242e-05,1.17971e-05
4G9JA,0,3.4178e-06,9.8263e-06,9.8263e-06,8.5446e-06,7.2629e-06,7.2629e-06,8.9718e-06,2.9906e-06,2.1361e-06,5.9812e-06,5.554e-06,7.2629e-06,4.6995e-06,0.0477704893,0.045685826,0.0446696373,0.0456010518,0.0382082882,0.0419475416,0.0441640674,0.0459311079,0.0410287237,7.2629e-06,0.0449327685,0.0410126354,0.0453041076,0.0407338588,0.0411249223,0.0394399004,0.0423034346,0.0442253883,0.0461495833,0.0433434872,9.399e-06,0.0473180395,0.0421921747,0.0455473666,0.041224614,6.8357e-06,8.5446e-06,5.554e-06,1.1108e-05,8.5446e-06,3.5237e-06,1.01306e-05,1.01306e-05,8.8092e-06,7.4878e-06,7.4878e-06,9.2497e-06,3.0832e-06,2.2023e-06,6.1664e-06,5.726e-06,7.4878e-06,4.8451e-06,0.0470146104,0.0456798035,0.0443319543,0.0441431298,0.0415893783,0.0464266219,0.0449570427,0.0450783683,0.0424731781,7.4878e-06,0.0446493948,0.0433025239,0.0439618776,0.0413314641,0.0405512383,0.0409514583,0.0396474965,0.0424685245,0.0441447083,0.0427147328,9.6901e-06,0.0455273415,0.0419142422,0.0442676045,0.0427279533,7.0474e-06,8.8092e-06,5.726e-06,1.1452e-05,8.8092e-06
4G9QA,0,2.20616e-05,1.38907e-05,8.171e-06,5.7197e-06,1.7159e-05,1.22565e-05,1.06223e-05,3.2684e-06,1.38907e-05,4.9026e-06,2.4513e-06,1.14394e-05,1.14394e-05,0.0534136636,0.0429055007,0.0437827946,0.053862759,0.0484493942,0.0395547527,0.0476259556,0.0464659819,0.0399793698,6.5368e-06,0.0384169472,0.0427299429,0.0383464606,0.041480101,0.0377063241,0.0386129319,0.0431744109,0.0382593716,0.050860587,0.041685402,7.3539e-06,0.0440251656,0.0405256532,0.0474349214,0.0404826265,5.7197e-06,2.04274e-05,1.14394e-05,1.38907e-05,1.63419e-05,1.86752e-05,1.17585e-05,6.9168e-06,4.8417e-06,1.45252e-05,1.03751e-05,8.9918e-06,2.7667e-06,1.17585e-05,4.1501e-06,2.075e-06,9.6835e-06,9.6835e-06,0.0483171658,0.0445285733,0.0485171791,0.0490606569,0.0460100749,0.0415513349,0.0453833975,0.0452773784,0.0392787387,5.5334e-06,0.0422896143,0.0434276916,0.0424429557,0.0409963627,0.0403749771,0.0402831742,0.0420762393,0.0416884204,0.0461837709,0.0427582699,6.2251e-06,0.0430059842,0.0397006209,0.0451546723,0.0415073777,4.8417e-06,1.72919e-05,9.6835e-06,1.17585e-05,1.38335e-05
4G7HC,0,1.1166e-06,5.8723e-06,1.8196e-06,3.2256e-06,1.7782e-06,1.985e-06,2.6053e-06,1.6128e-06,1.9437e-06,1.0752e-06,2.0264e-06,2.8535e-06,1.8196e-06,0.0438867332,0.0413139388,0.0435137969,0.0426472526,0.042714624,0.043634474,0.041964129,0.0448526064,0.0440989408,1.8196e-06,0.0455301359,0.0444690479,0.0429441097,0.0424071258,0.0459415389,0.0414921765,0.0426064989,0.044686455,0.0437343748,0.0443075986,2.7707e-06,0.0437115792,0.0431763755,0.0421114131,0.0442088403,1.282e-06,3.6392e-06,1.985e-06,3.267e-06,1.7369e-06,9.639e-07,5.0696e-06,1.5709e-06,2.7847e-06,1.5352e-06,1.7137e-06,2.2492e-06,1.3924e-06,1.678e-06,9.282e-07,1.7494e-06,2.4634e-06,1.5709e-06,0.044357283,0.0415675233,0.0431719043,0.0439210952,0.0431522786,0.0436351989,0.0432644052,0.0438035936,0.0431943727,1.5709e-06,0.0451186214,0.0434798952,0.0427506805,0.043226056,0.0443427612,0.0427641569,0.04281168,0.0454861192,0.0437836293,0.0444640138,2.392e-06,0.0428683188,0.0429147974,0.0425364578,0.043345243,1.1068e-06,3.1418e-06,1.7137e-06,2.8204e-06,1.4995e-06
4G7LA,0,9.7926e-06,1.06829e-05,1.15731e-05,1.95853e-05,1.24634e-05,1.24634e-05,1.60243e-05,1.15731e-05,1.51341e-05,3.561e-06,9.7926e-06,9.7926e-06,8.0122e-06,0.0455376977,0.0390858417,0.0507536835,0.0539938122,0.0421664048,0.0415616822,0.0422746455,0.048140679,0.0418140312,9.7926e-06,0.0432930049,0.0362547945,0.0372715705,0.046645286,0.0422208095,0.0418101615,0.0416831004,0.0496154564,0.0416847557,0.0395425594,8.0122e-06,0.049271951,0.0392071646,0.0400437998,0.0458903045,2.6707e-06,2.75974e-05,1.51341e-05,1.24634e-05,1.06829e-05,7.5964e-06,8.2869e-06,8.9775e-06,1.51927e-05,9.6681e-06,9.6681e-06,1.24304e-05,8.9775e-06,1.17398e-05,2.7623e-06,7.5964e-06,7.5964e-06,6.2152e-06,0.0446454462,0.043715378,0.0456337479,0.0492950086,0.0450323165,0.0454887114,0.0444856574,0.0456478596,0.0425585403,7.5964e-06,0.0428951131,0.0433228651,0.0440881063,0.0431234257,0.0413740453,0.0417629965,0.0439156105,0.0455539538,0.0414956559,0.0382538123,6.2152e-06,0.046308542,0.0388424119,0.0384567976,0.0439203046,2.0717e-06,2.14079e-05,1.17398e-05,9.6681e-06,8.2869e-06
4G7XB,0,3.19897e-05,1.77721e-05,5.33162e-05,2.13265e-05,7.1088e-06,1.42176e-05,2.48809e-05,4.62073e-05,2.48809e-05,0.0,7.1088e-06,2.84353e-05,3.90985e-05,0.0587438691,0.0534210865,0.0454803776,0.0476164988,0.0441601677,0.0405387588,0.0445216285,0.0451684673,0.0350094976,2.84353e-05,0.0466902265,0.0469685878,0.0371681115,0.0417112393,0.0432525674,0.0530416392,0.0430430675,0.0349035347,0.0358708807,0.0393624448,2.13265e-05,0.0378881788,0.0384857884,0.04384746,0.0426189676,7.1088e-06,1.77721e-05,3.19897e-05,3.90985e-05,2.48809e-05,2.44434e-05,1.35796e-05,4.07389e-05,1.62956e-05,5.4319e-06,1.08637e-05,1.90115e-05,3.53071e-05,1.90115e-05,0.0,5.4319e-06,2.17274e-05,2.98752e-05,0.053442026,0.0480155179,0.0454388893,0.0459537803,0.0441871293,0.0484871142,0.0435143177,0.0472710328,0.0413357086,2.17274e-05,0.0402493479,0.0464604656,0.0411170212,0.0401502755,0.0428891128,0.0469743728,0.04525732,0.0402006983,0.0381799378,0.0435859536,1.62956e-05,0.041198145,0.0360178149,0.0405830246,0.0391189115,5.4319e-06,1.35796e-05,2.44434e-05,2.98752e-05,1.90115e-05
4G6XA,0,1.27925e-05,2.30266e-05,1.27925e-05,1.79096e-05,1.53511e-05,2.55851e-05,2.04681e-05,1.53511e-05,2.04681e-05,1.79096e-05,2.04681e-05,2.81436e-05,3.07021e-05,0.0499041568,0.0479932686,0.0498968441,0.0434606974,0.0502312028,0.0485900809,0.0447881803,0.0380702692,0.0455271111,2.5585e-06,0.0445125382,0.0433943354,0.0491273907,0.0401093724,0.0420544542,0.0374407123,0.0346678982,0.038318105,0.0422536376,0.040696449,3.32606e-05,0.0352886445,0.0421165063,0.0438342489,0.0473298856,5.117e-06,1.53511e-05,1.0234e-05,3.58191e-05,3.07021e-05,1.00558e-05,1.81004e-05,1.00558e-05,1.40781e-05,1.20669e-05,2.01116e-05,1.60893e-05,1.20669e-05,1.60893e-05,1.40781e-05,1.60893e-05,2.21227e-05,2.41339e-05,0.0497316337,0.0476812739,0.0475277956,0.0459758278,0.0484775521,0.0439944793,0.0486243208,0.0403061195,0.0418278771,2.0112e-06,0.0417709638,0.0424269459,0.0471427004,0.0426187792,0.0427779549,0.0428525062,0.0387304934,0.0382573248,0.0424347483,0.0418583583,2.61451e-05,0.0381004577,0.0412932219,0.0421808713,0.0430980754,4.0223e-06,1.20669e-05,8.0446e-06,2.81562e-05,2.41339e-05
