SeqID,Class,QSOGran1,QSOGran10,QSOGran11,QSOGran12,QSOGran13,QSOGran14,QSOGran15,QSOGran16,QSOGran17,QSOGran18,QSOGran19,QSOGran2,QSOGran20,QSOGran21,QSOGran22,QSOGran23,QSOGran24,QSOGran25,QSOGran26,QSOGran27,QSOGran28,QSOGran29,QSOGran3,QSOGran30,QSOGran31,QSOGran32,QSOGran33,QSOGran34,QSOGran35,QSOGran36,QSOGran37,QSOGran38,QSOGran39,QSOGran4,QSOGran40,QSOGran41,QSOGran42,QSOGran43,QSOGran5,QSOGran6,QSOGran7,QSOGran8,QSOGran9,QSOSW1,QSOSW10,QSOSW11,QSOSW12,QSOSW13,QSOSW14,QSOSW15,QSOSW16,QSOSW17,QSOSW18,QSOSW19,QSOSW2,QSOSW20,QSOSW21,QSOSW22,QSOSW23,QSOSW24,QSOSW25,QSOSW26,QSOSW27,QSOSW28,QSOSW29,QSOSW3,QSOSW30,QSOSW31,QSOSW32,QSOSW33,QSOSW34,QSOSW35,QSOSW36,QSOSW37,QSOSW38,QSOSW39,QSOSW4,QSOSW40,QSOSW41,QSOSW42,QSOSW43,QSOSW5,QSOSW6,QSOSW7,QSOSW8,QSOSW9
3QD5A,0,3.76994e-05,2.97627e-05,9.9209e-06,1.98418e-05,1.98418e-05,5.9525e-06,1.19051e-05,7.9367e-06,9.9209e-06,1.9842e-06,1.19051e-05,1.58735e-05,1.38893e-05,0.0444364448,0.0433388954,0.0433033442,0.051266733,0.0445100739,0.0407685911,0.0402265798,0.0423219531,0.053638072,1.19051e-05,0.0436236826,0.0417087917,0.0447956605,0.0423944899,0.039636162,0.0417361086,0.045915749,0.0491821172,0.0405871035,0.0393115284,2.38102e-05,0.0437444522,0.0490272438,0.0385359574,0.0356608918,1.38893e-05,2.77785e-05,5.9525e-06,3.57153e-05,1.38893e-05,3.37259e-05,2.66257e-05,8.8752e-06,1.77505e-05,1.77505e-05,5.3251e-06,1.06503e-05,7.1002e-06,8.8752e-06,1.775e-06,1.06503e-05,1.42004e-05,1.24253e-05,0.0432369658,0.0485786486,0.0448953392,0.0488997964,0.0464771371,0.041809733,0.045783881,0.043587631,0.0486824044,1.06503e-05,0.0444810198,0.0431051783,0.0422335876,0.0417626084,0.0426040211,0.0425755882,0.0417612958,0.0467962222,0.0393391131,0.0378696527,2.13006e-05,0.0440391239,0.0466774931,0.0362250766,0.0382838248,1.24253e-05,2.48507e-05,5.3251e-06,3.19508e-05,1.24253e-05
3D1RA,0,1.79932e-05,1.24953e-05,5.9977e-06,7.997e-06,1.39947e-05,3.4987e-06,7.997e-06,2.4991e-06,6.4975e-06,1.4994e-06,2.4991e-06,1.19955e-05,1.24953e-05,0.0443889176,0.0496599342,0.0413623664,0.0427164124,0.0421664984,0.0369704031,0.0420903624,0.0453039107,0.0469702053,5.4979e-06,0.0410147459,0.043642563,0.044360622,0.0453264513,0.0395286868,0.0411847003,0.0475775196,0.0427422836,0.0415387483,0.0464994602,1.39947e-05,0.0455725971,0.0422686662,0.0445052495,0.0424407592,4.4983e-06,8.9966e-06,4.4983e-06,1.8493e-05,4.4983e-06,1.46818e-05,1.01957e-05,4.8939e-06,6.5252e-06,1.14192e-05,2.8548e-06,6.5252e-06,2.0391e-06,5.3017e-06,1.2235e-06,2.0391e-06,9.7878e-06,1.01957e-05,0.0458599745,0.0478058913,0.041643749,0.0437246716,0.0432152431,0.0423735106,0.0422613604,0.0423922008,0.0458197103,4.4861e-06,0.0429116413,0.0451027009,0.0425150466,0.04607953,0.0400101626,0.0435753151,0.0433441834,0.0453018933,0.0416056176,0.0423277481,1.14192e-05,0.0440827221,0.0415436406,0.0449862333,0.0413802237,3.6704e-06,7.3409e-06,3.6704e-06,1.50896e-05,3.6704e-06
1RWIB,0,7.2977e-06,1.82443e-05,2.1893e-06,3.6489e-06,2.1893e-06,5.1084e-06,1.16764e-05,5.8382e-06,7.2977e-06,1.75146e-05,6.568e-06,1.31359e-05,1.6055e-05,0.0436607175,0.043636554,0.0441478214,0.041523609,0.0393517618,0.0398482976,0.0509090989,0.0415465514,0.0477020829,1.53252e-05,0.0449466621,0.042665193,0.0522321889,0.0387686384,0.046866861,0.0429763926,0.0405851812,0.0367740675,0.046405976,0.0406367939,2.11634e-05,0.0408635868,0.0506805714,0.0399388018,0.0431362816,2.1893e-06,0.0,2.9191e-06,2.48123e-05,1.31359e-05,6.7508e-06,1.6877e-05,2.0252e-06,3.3754e-06,2.0252e-06,4.7255e-06,1.08013e-05,5.4006e-06,6.7508e-06,1.62019e-05,6.0757e-06,1.21514e-05,1.48517e-05,0.0460014859,0.0427750743,0.0482148367,0.0390047515,0.037318925,0.0414610235,0.045026042,0.0467817903,0.0467356282,1.41766e-05,0.0423512917,0.0425822407,0.0453283234,0.0405682626,0.0458726665,0.0423254356,0.0435878025,0.0381606239,0.048745617,0.041228974,1.95773e-05,0.0422949516,0.047071076,0.0412846046,0.0450969767,2.0252e-06,0.0,2.7003e-06,2.29527e-05,1.21514e-05
3NXDC,0,7.5788e-06,6.8209e-06,1.2126e-05,9.8524e-06,8.3366e-06,6.8209e-06,1.51575e-05,9.8524e-06,1.89469e-05,4.5473e-06,9.0945e-06,6.8209e-06,1.13681e-05,0.0437730215,0.0476227657,0.0412510004,0.0429558308,0.0491966215,0.0450340062,0.049703685,0.0414749236,0.0428766955,1.36418e-05,0.0462936727,0.0375782742,0.0482021019,0.0429776869,0.0411862027,0.0420025181,0.0436101658,0.040180765,0.0412467176,0.043287196,9.0945e-06,0.0394009215,0.0466320953,0.0384416751,0.0448660728,9.0945e-06,9.0945e-06,9.0945e-06,2.12205e-05,6.8209e-06,7.4627e-06,6.7164e-06,1.19403e-05,9.7015e-06,8.209e-06,6.7164e-06,1.49254e-05,9.7015e-06,1.86568e-05,4.4776e-06,8.9553e-06,6.7164e-06,1.11941e-05,0.0442521558,0.0499208429,0.0460150099,0.0447439023,0.0455486541,0.0439254793,0.0477576961,0.04377505,0.0458756745,1.34329e-05,0.0481029548,0.0411456856,0.0445797418,0.0423708901,0.0413058751,0.0427085862,0.0420691727,0.0423372741,0.0401570583,0.0396225018,8.9553e-06,0.0379476843,0.0427579058,0.037444064,0.0454339008,8.9553e-06,8.9553e-06,8.9553e-06,2.08956e-05,6.7164e-06
1TEJB,0,7.69673e-05,0.0,1.09953e-05,3.2986e-05,0.0,1.09953e-05,8.79626e-05,1.09953e-05,2.19907e-05,0.0,2.19907e-05,2.19907e-05,2.19907e-05,0.0434009882,0.04724544,0.052726962,0.045836005,0.0478802985,0.0504553137,0.0517325153,0.0499569132,0.0430018099,4.39813e-05,0.0412942463,0.0545345971,0.05051773,0.0444185646,0.0403153253,0.0364836718,0.0424567503,0.044826155,0.0370590688,0.0460832319,4.39813e-05,0.0360883576,0.0259924593,0.0256752229,0.0413256672,0.0001429393,1.09953e-05,5.49767e-05,5.49767e-05,2.19907e-05,9.81293e-05,0.0,1.40185e-05,4.20554e-05,0.0,1.40185e-05,0.0001121478,1.40185e-05,2.8037e-05,0.0,2.8037e-05,2.8037e-05,2.8037e-05,0.0514272889,0.049018864,0.0508518948,0.0478129099,0.0459180239,0.0456511767,0.0447161758,0.0457581297,0.0493048197,5.60739e-05,0.0374671207,0.0470851127,0.0456270676,0.048127681,0.041812583,0.0331377764,0.0431739697,0.0380623192,0.0438678656,0.0465732359,5.60739e-05,0.038268762,0.0341730069,0.0307519252,0.0405291265,0.0001822402,1.40185e-05,7.00924e-05,7.00924e-05,2.8037e-05
3EWDA,0,9.3468e-06,6.6206e-06,1.05151e-05,6.2312e-06,6.6206e-06,8.9573e-06,8.5679e-06,2.3367e-06,3.8945e-06,5.8417e-06,7.3995e-06,9.7362e-06,6.2312e-06,0.044511226,0.0393940201,0.0402554485,0.0462868168,0.0410737569,0.0425051167,0.0437400585,0.0439990237,0.0450515507,4.6734e-06,0.0411441933,0.0473480016,0.0480429245,0.0473105962,0.043755268,0.0428372406,0.0452533371,0.0428905918,0.0432449344,0.0403108717,8.9573e-06,0.0426183515,0.0432490359,0.0419099852,0.0431239442,4.2839e-06,1.40201e-05,4.6734e-06,7.3995e-06,7.3995e-06,8.097e-06,5.7354e-06,9.1091e-06,5.398e-06,5.7354e-06,7.7596e-06,7.4223e-06,2.0243e-06,3.3738e-06,5.0606e-06,6.4101e-06,8.4344e-06,5.398e-06,0.0431968874,0.0428810581,0.0414192555,0.0483699048,0.0464349556,0.0420226246,0.0435779111,0.0442848871,0.0440298924,4.0485e-06,0.0412554416,0.045640594,0.0447593736,0.0455157044,0.0434974214,0.0428279224,0.0435902519,0.0414416561,0.043881011,0.0409267063,7.7596e-06,0.0419546838,0.041956179,0.0429537671,0.0434574191,3.7111e-06,1.21455e-05,4.0485e-06,6.4101e-06,6.4101e-06
1EW4A,0,1.37287e-05,2.74574e-05,1.37287e-05,1.37287e-05,9.1525e-06,3.20337e-05,1.37287e-05,1.8305e-05,1.37287e-05,1.8305e-05,1.8305e-05,4.5762e-06,1.37287e-05,0.0429112736,0.0532663576,0.0427954319,0.044235282,0.0480685199,0.0423357032,0.0465411316,0.0439156633,0.0430754858,4.11861e-05,0.0480996816,0.054093952,0.0506797922,0.0401976862,0.03513445,0.0430544493,0.0415138435,0.0399216393,0.0366852317,0.0395968663,5.49149e-05,0.0384776378,0.0442926983,0.0422179844,0.0384087334,2.28812e-05,3.66099e-05,4.57624e-05,4.11861e-05,2.74574e-05,1.60675e-05,3.21349e-05,1.60675e-05,1.60675e-05,1.07116e-05,3.74907e-05,1.60675e-05,2.14233e-05,1.60675e-05,2.14233e-05,2.14233e-05,5.3558e-06,1.60675e-05,0.0484752062,0.0478521997,0.0475644207,0.0489081943,0.0457689022,0.0453690917,0.0423840879,0.044661346,0.0489201317,4.82024e-05,0.0525098001,0.0490160782,0.0512488917,0.0420597531,0.0400625882,0.0356480235,0.0420517901,0.0423827947,0.04065784,0.0323868467,6.42698e-05,0.0386555097,0.0407679418,0.0368968985,0.0351893022,2.67791e-05,4.28466e-05,5.35582e-05,4.82024e-05,3.21349e-05
1H6WA,0,1.88925e-05,1.68683e-05,6.0726e-06,5.3979e-06,6.0726e-06,3.3737e-06,8.7715e-06,1.41694e-05,2.49651e-05,4.7231e-06,6.7473e-06,9.4463e-06,1.41694e-05,0.0444689192,0.0412296721,0.04318575,0.0439040141,0.0468490912,0.0433555623,0.0453474993,0.0412445625,0.0422061583,1.82178e-05,0.0384771445,0.0484151947,0.0414343347,0.0487406419,0.0414689393,0.0408253431,0.0418428101,0.0447314345,0.0463763642,0.0444859383,8.7715e-06,0.0420894459,0.0412814059,0.0412061896,0.046623742,1.3495e-06,3.3737e-06,1.48441e-05,2.0242e-05,3.3737e-06,1.55524e-05,1.38861e-05,4.999e-06,4.4435e-06,4.999e-06,2.7772e-06,7.2208e-06,1.16643e-05,2.05514e-05,3.8881e-06,5.5544e-06,7.7762e-06,1.16643e-05,0.0452428602,0.0440875091,0.0410076746,0.0421569561,0.0479154417,0.0442999504,0.0438935527,0.0416225441,0.0446926121,1.4997e-05,0.0397556275,0.0460078738,0.0403167592,0.048334141,0.0410054812,0.0413985391,0.0419146002,0.044756612,0.0435965136,0.0428043155,7.2208e-06,0.0459010769,0.0429978184,0.0415237158,0.0445950819,1.1109e-06,2.7772e-06,1.22197e-05,1.66633e-05,2.7772e-06
2CB9A,0,1.76556e-05,1.17704e-05,1.27513e-05,8.8278e-06,1.07895e-05,4.9043e-06,2.05982e-05,6.8661e-06,5.8852e-06,1.17704e-05,1.07895e-05,1.56939e-05,1.07895e-05,0.0530356513,0.045252315,0.047889428,0.0511089032,0.0501172245,0.0486800732,0.0455246659,0.0399763564,0.0368541605,5.8852e-06,0.0431201557,0.0491034225,0.0421264277,0.0443776223,0.0407206424,0.0489216887,0.0390653977,0.0421164135,0.0386862197,0.0389906369,1.07895e-05,0.0390136651,0.0374007929,0.0427416095,0.0349381764,6.8661e-06,1.37321e-05,1.27513e-05,2.05982e-05,1.86365e-05,1.55002e-05,1.03335e-05,1.11946e-05,7.7501e-06,9.4723e-06,4.3056e-06,1.80835e-05,6.0278e-06,5.1667e-06,1.03335e-05,9.4723e-06,1.37779e-05,9.4723e-06,0.0503038362,0.0450738086,0.0491263656,0.0453076764,0.044903758,0.0462354367,0.0448065092,0.0462526428,0.0398509303,5.1667e-06,0.0446739028,0.0480912525,0.0444006608,0.0430633708,0.0436552986,0.0432389709,0.0401782628,0.0403117054,0.0388181703,0.0436756092,9.4723e-06,0.037407661,0.0381194897,0.0413411875,0.0409542413,6.0278e-06,1.20557e-05,1.11946e-05,1.80835e-05,1.63613e-05
1GXJA,0,2.10765e-05,2.68246e-05,1.72444e-05,3.64048e-05,1.14963e-05,1.72444e-05,1.14963e-05,7.6642e-06,1.53283e-05,1.916e-06,1.53283e-05,2.10765e-05,3.25727e-05,0.049687332,0.0393928235,0.0463915924,0.0492009171,0.0393255414,0.0473259223,0.0419832766,0.0428484236,0.0378055182,3.06567e-05,0.0464626051,0.0459529794,0.0410316489,0.0476611794,0.0475870036,0.0423201905,0.0406635562,0.0352816563,0.0395859673,0.046364372,1.72444e-05,0.0460443045,0.0466619786,0.0390681816,0.0409985616,3.8321e-06,1.91604e-05,1.14963e-05,2.49086e-05,1.14963e-05,1.59991e-05,2.03625e-05,1.30902e-05,2.76348e-05,8.7268e-06,1.30902e-05,8.7268e-06,5.8179e-06,1.16357e-05,1.4545e-06,1.16357e-05,1.59991e-05,2.47259e-05,0.049622723,0.0452662023,0.0467915631,0.0495691332,0.0438742942,0.0442678653,0.0429343336,0.0410138311,0.0416004018,2.32714e-05,0.0451125023,0.0459946929,0.0426840629,0.0437650864,0.0427684296,0.0419626937,0.0421800487,0.0399451216,0.0419387905,0.042811047,1.30902e-05,0.0406400937,0.0437249713,0.0411095375,0.0401534985,2.9089e-06,1.45446e-05,8.7268e-06,1.8908e-05,8.7268e-06
1VLCA,0,1.20574e-05,1.12259e-05,5.4051e-06,1.03943e-05,9.5628e-06,5.8208e-06,7.8997e-06,4.5735e-06,3.3262e-06,6.6524e-06,4.9893e-06,5.4051e-06,8.7313e-06,0.0418419219,0.0410873795,0.0453011129,0.0478578292,0.0453566181,0.0411218939,0.046249843,0.0445643042,0.0460070674,6.2366e-06,0.0432316914,0.0424111228,0.0470332457,0.0453043129,0.0401383107,0.0442891189,0.0386037165,0.0392522136,0.0417554093,0.04614035,9.5628e-06,0.0449852753,0.044972057,0.0409083098,0.0414351383,3.3262e-06,1.20574e-05,2.9104e-06,1.37205e-05,7.8997e-06,1.034e-05,9.6269e-06,4.6352e-06,8.9138e-06,8.2007e-06,4.9917e-06,6.7745e-06,3.9221e-06,2.8524e-06,5.7048e-06,4.2786e-06,4.6352e-06,7.4876e-06,0.0426998297,0.0440393715,0.0450198193,0.0498963254,0.0453725023,0.0419491418,0.0456522741,0.0450555132,0.0448063665,5.3483e-06,0.0444419334,0.0433972192,0.0451167579,0.0425319012,0.0421558165,0.0453097485,0.0376131399,0.0404349635,0.0422775748,0.045136918,8.2007e-06,0.0416547895,0.041858592,0.0427974532,0.0406519069,2.8524e-06,1.034e-05,2.4959e-06,1.17662e-05,6.7745e-06
2VLBA,0,1.97327e-05,1.31551e-05,9.3965e-06,5.6379e-06,1.97327e-05,7.5172e-06,1.22155e-05,1.31551e-05,1.31551e-05,6.5776e-06,4.6983e-06,1.69137e-05,1.69137e-05,0.0497717915,0.0486268401,0.0427052975,0.0462794376,0.0441345333,0.0433578702,0.0453891155,0.044603817,0.0404768639,5.6379e-06,0.0484413237,0.045763488,0.0397382256,0.0376635314,0.0403867528,0.0504597728,0.0453751998,0.0422029337,0.0393203372,0.0390849753,1.31551e-05,0.0384599733,0.0442147168,0.0408935153,0.0424147746,5.6379e-06,1.31551e-05,8.4569e-06,1.69137e-05,1.31551e-05,1.61018e-05,1.07345e-05,7.6675e-06,4.6005e-06,1.61018e-05,6.134e-06,9.9678e-06,1.07345e-05,1.07345e-05,5.3673e-06,3.8338e-06,1.38016e-05,1.38016e-05,0.0486476025,0.0512201581,0.041937033,0.0456437149,0.0436510591,0.0451595621,0.0431434571,0.0457430301,0.0397998562,4.6005e-06,0.0470189362,0.0452972221,0.0435982639,0.0417370948,0.0395031687,0.0427487343,0.0463284167,0.042007827,0.0404243223,0.0415031942,1.07345e-05,0.0384466768,0.0435217238,0.0414990576,0.0412282,4.6005e-06,1.07345e-05,6.9008e-06,1.38016e-05,1.07345e-05
2VLPB,0,2.00126e-05,2.80176e-05,1.20075e-05,5.60352e-05,2.00126e-05,2.00126e-05,4.00252e-05,2.80176e-05,8.005e-06,1.20075e-05,1.20075e-05,3.20201e-05,3.60226e-05,0.048422391,0.0511565598,0.0417211826,0.0506814142,0.0348293097,0.05895397,0.039897161,0.0429946461,0.0472228725,2.80176e-05,0.0350367856,0.0408738786,0.0475069711,0.0440755771,0.0463539672,0.0470307831,0.0366926751,0.0427860779,0.0486173318,0.0350565508,4.40277e-05,0.0419044894,0.0414418184,0.0441436947,0.0320675578,0.0,3.20201e-05,2.80176e-05,6.00377e-05,1.60101e-05,1.41509e-05,1.98112e-05,8.4905e-06,3.96224e-05,1.41509e-05,1.41509e-05,2.83017e-05,1.98112e-05,5.6603e-06,8.4905e-06,8.4905e-06,2.26414e-05,2.54715e-05,0.0488494241,0.0498504902,0.0448357282,0.0504777535,0.039143557,0.0502204252,0.0402739168,0.0492117532,0.0415754514,1.98112e-05,0.041487714,0.0396614778,0.045678426,0.0440487407,0.0460632571,0.0420011964,0.0451465037,0.0451058301,0.042433624,0.0374188548,3.11319e-05,0.04206572,0.0395849755,0.0396698358,0.0348189316,0.0,2.26414e-05,1.98112e-05,4.24526e-05,1.13207e-05
2Y88A,0,1.90796e-05,2.27138e-05,4.5428e-06,1.18112e-05,8.177e-06,3.6342e-06,6.3599e-06,1.8171e-06,5.4513e-06,1.09026e-05,4.5428e-06,1.45369e-05,1.90796e-05,0.0441615301,0.0433512655,0.0449234895,0.0462461781,0.0414908966,0.0473620606,0.044009213,0.0483010676,0.041705544,6.3599e-06,0.0444254928,0.0428842538,0.0394848211,0.043812148,0.0445400204,0.038936471,0.0425419027,0.0471494975,0.0429866897,0.0429996243,1.72625e-05,0.0390488768,0.0376665695,0.0441764649,0.047575144,9.0855e-06,1.81711e-05,8.177e-06,2.45309e-05,4.5428e-06,1.67232e-05,1.99086e-05,3.9817e-06,1.03525e-05,7.1671e-06,3.1854e-06,5.5744e-06,1.5927e-06,4.7781e-06,9.5561e-06,3.9817e-06,1.27415e-05,1.67232e-05,0.0479582672,0.0482288572,0.042200519,0.0446872484,0.0406024911,0.0505645442,0.0431480686,0.0448756879,0.0436421031,5.5744e-06,0.0446760878,0.0399585018,0.0463541461,0.0457718746,0.0426574436,0.0397803172,0.042827766,0.0456047039,0.0440841404,0.0394706228,1.51306e-05,0.0386808089,0.0406737609,0.0426954406,0.0406630868,7.9634e-06,1.59269e-05,7.1671e-06,2.15013e-05,3.9817e-06
3DV9A,0,1.71674e-05,1.06275e-05,8.9925e-06,5.7225e-06,9.81e-06,7.3575e-06,1.1445e-05,4.905e-06,3.27e-06,2.69774e-05,7.3575e-06,1.22625e-05,8.9925e-06,0.0481389488,0.0420144453,0.0436583466,0.0476974922,0.0459791413,0.0403508783,0.0398633016,0.0436006325,0.0456140419,5.7225e-06,0.0417585008,0.0411081577,0.041708619,0.0463329251,0.0408280727,0.0405156683,0.0462483071,0.0455473296,0.0451555233,0.0423607472,1.47149e-05,0.0406547634,0.0422325879,0.0430759273,0.045354538,4.905e-06,1.47149e-05,3.27e-06,1.1445e-05,1.1445e-05,1.55184e-05,9.6066e-06,8.1287e-06,5.1728e-06,8.8676e-06,6.6507e-06,1.03456e-05,4.4338e-06,2.9559e-06,2.4386e-05,6.6507e-06,1.10846e-05,8.1287e-06,0.0466427203,0.0456517876,0.0451806768,0.0488122399,0.0413187381,0.0426421641,0.0425181168,0.0433014135,0.0443948627,5.1728e-06,0.0421060324,0.0414951692,0.0430210645,0.0463428332,0.0423801921,0.0395252415,0.0423696231,0.0477742939,0.0434038922,0.0444151037,1.33015e-05,0.0385334136,0.0429794771,0.0405057222,0.044503435,4.4338e-06,1.33015e-05,2.9559e-06,1.03456e-05,1.03456e-05
2QRJA,0,7.83e-06,7.4895e-06,5.4469e-06,6.4682e-06,6.1278e-06,7.1491e-06,9.5322e-06,5.4469e-06,4.7661e-06,3.7448e-06,4.0852e-06,6.4682e-06,6.8087e-06,0.0465468677,0.0475573005,0.0466167745,0.0434366848,0.0449653611,0.0429864239,0.0451722833,0.0417057265,0.0419512538,5.1065e-06,0.0420407076,0.0458409515,0.0422041803,0.0414188377,0.042358575,0.0440601581,0.0433267601,0.0433498868,0.0422412891,0.0404931526,7.4895e-06,0.04183811,0.0424531256,0.0450538523,0.0422479466,5.4469e-06,8.1704e-06,4.0852e-06,1.08939e-05,1.12343e-05,7.2038e-06,6.8906e-06,5.0114e-06,5.951e-06,5.6378e-06,6.5774e-06,8.7699e-06,5.0114e-06,4.3849e-06,3.4453e-06,3.7585e-06,5.951e-06,6.2642e-06,0.0464513376,0.0502266655,0.0464070518,0.0435185626,0.0429820938,0.0414765235,0.0457322861,0.0404000304,0.0449886593,4.6982e-06,0.0415561448,0.0429664838,0.0418511981,0.0441148043,0.0415669738,0.0431978615,0.0439289676,0.0441179645,0.0431817148,0.04436505,6.8906e-06,0.0428055479,0.0415114436,0.0414832652,0.0410462776,5.0114e-06,7.5171e-06,3.7585e-06,1.00227e-05,1.0336e-05
2O6XA,0,6.7818e-06,4.9733e-06,1.8085e-06,5.8775e-06,6.3296e-06,5.8775e-06,4.9733e-06,5.4254e-06,4.0691e-06,7.686e-06,7.686e-06,3.1648e-06,5.8775e-06,0.0440415279,0.0384247605,0.0497325048,0.041996276,0.0461732432,0.0462687161,0.0407772715,0.0473191292,0.0475279135,1.31114e-05,0.0417911803,0.0418663558,0.0458694605,0.0418589048,0.0428020734,0.0432439836,0.0409300561,0.0444312051,0.0456632707,0.0407918838,7.2339e-06,0.0413451319,0.0418798154,0.0410418608,0.0440837706,1.26593e-05,7.686e-06,4.0691e-06,1.26593e-05,1.17551e-05,8.4931e-06,6.2283e-06,2.2648e-06,7.3607e-06,7.9269e-06,7.3607e-06,6.2283e-06,6.7945e-06,5.0959e-06,9.6256e-06,9.6256e-06,3.9635e-06,7.3607e-06,0.0488912168,0.0425902423,0.046424675,0.0470052243,0.0452016282,0.0491195613,0.0425396501,0.0463171128,0.0437289,1.64201e-05,0.0397502386,0.0418107793,0.0466510355,0.0428873906,0.0438948771,0.0438908704,0.0414597313,0.0417527745,0.0449077868,0.0392567977,9.0593e-06,0.0397998944,0.0402786165,0.0382698926,0.0433961453,1.58539e-05,9.6256e-06,5.0959e-06,1.58539e-05,1.47214e-05
1GQGA,0,1.21401e-05,6.07e-06,5.5642e-06,1.5175e-06,4.5525e-06,1.11284e-05,1.31517e-05,1.01167e-05,1.46692e-05,3.5409e-06,1.06226e-05,6.07e-06,1.16342e-05,0.0453763018,0.0461753696,0.0501587168,0.0457022225,0.0464035055,0.0413128182,0.0421584087,0.0430480452,0.047430467,9.105e-06,0.0404121218,0.0458620291,0.042637227,0.0438271588,0.0469049088,0.0397764973,0.0432453329,0.0411584874,0.0433655921,0.0437625597,1.26459e-05,0.0393999458,0.0406139855,0.0398910372,0.0412007245,2.5292e-06,5.0584e-06,1.01167e-05,1.51751e-05,1.11284e-05,1.10131e-05,5.5065e-06,5.0476e-06,1.3766e-06,4.1299e-06,1.00953e-05,1.19308e-05,9.1775e-06,1.33074e-05,3.2121e-06,9.6364e-06,5.5065e-06,1.05542e-05,0.0442573605,0.0452444398,0.0486571827,0.0444923358,0.0441241014,0.0417388825,0.0399857951,0.0418946524,0.0480376623,8.2598e-06,0.0408450339,0.0456516722,0.0442136655,0.0437366344,0.0470774167,0.0404855137,0.042204759,0.0445985078,0.0448788413,0.0443690035,1.14719e-05,0.0409462602,0.0439984291,0.0389937706,0.0394079316,2.2944e-06,4.5888e-06,9.1775e-06,1.37663e-05,1.00953e-05
3MSUA,0,1.23059e-05,7.2573e-06,6.6263e-06,6.9418e-06,8.835e-06,5.9952e-06,7.5729e-06,2.8398e-06,4.733e-06,4.4175e-06,6.9418e-06,8.2039e-06,6.9418e-06,0.0464281296,0.0412236568,0.0517432406,0.0441145487,0.044123711,0.0414975637,0.046015603,0.0375307488,0.0434584785,5.0486e-06,0.0469540778,0.0423324625,0.0406581783,0.0413495807,0.0440323783,0.0433808964,0.0428966912,0.0426450259,0.0413319333,0.0406606866,8.5195e-06,0.0462603026,0.0453103911,0.0434289652,0.042488331,2.5243e-06,1.13593e-05,2.5243e-06,9.1505e-06,5.6797e-06,9.9217e-06,5.8512e-06,5.3424e-06,5.5968e-06,7.1233e-06,4.8336e-06,6.1057e-06,2.2896e-06,3.816e-06,3.5616e-06,5.5968e-06,6.6145e-06,5.5968e-06,0.0463089431,0.0432181723,0.0489729376,0.0439253572,0.0424508201,0.044179097,0.0446675057,0.0401768606,0.0419954507,4.0704e-06,0.0451626456,0.0417685282,0.0416779121,0.0432163391,0.040666106,0.0437183224,0.0448695577,0.042560499,0.0412588635,0.0419891617,6.8689e-06,0.045650924,0.0440252234,0.043978709,0.0434536887,2.0352e-06,9.1585e-06,2.0352e-06,7.3777e-06,4.5792e-06
1KTBA,0,5.9486e-06,4.7589e-06,5.6512e-06,4.164e-06,7.1383e-06,3.5692e-06,7.7332e-06,5.0563e-06,3.8666e-06,9.8152e-06,4.7589e-06,6.246e-06,5.9486e-06,0.0441223136,0.0459941888,0.0446049279,0.0453911699,0.0419415369,0.0437066947,0.045723063,0.0424703254,0.0470734247,7.1383e-06,0.0440690909,0.0393807624,0.0439491362,0.0439209526,0.0433166936,0.0447048386,0.0435971115,0.0402189136,0.0415392651,0.0444577518,1.07075e-05,0.047767288,0.0432714469,0.0373005037,0.0413584383,4.164e-06,4.4614e-06,3.5692e-06,1.15998e-05,3.8666e-06,6.0023e-06,4.8018e-06,5.7022e-06,4.2016e-06,7.2028e-06,3.6014e-06,7.803e-06,5.102e-06,3.9015e-06,9.9038e-06,4.8018e-06,6.3024e-06,6.0023e-06,0.0413010926,0.0436662437,0.0443108389,0.0439021182,0.0439982186,0.0455178964,0.0440292223,0.0413077968,0.0469016917,7.2028e-06,0.0454316661,0.0424627944,0.0426297834,0.0422405126,0.0423089557,0.0449502539,0.0464182453,0.0428478259,0.0393133345,0.0448364806,1.08041e-05,0.046102687,0.0436534036,0.04006951,0.0416781814,4.2016e-06,4.5017e-06,3.6014e-06,1.17045e-05,3.9015e-06
