SeqID,Class,ASAC,SPAC_10_0,SPAC_10_1,SPAC_10_2,SPAC_1_0,SPAC_1_1,SPAC_1_2,SPAC_2_0,SPAC_2_1,SPAC_2_2,SPAC_3_0,SPAC_3_1,SPAC_3_2,SPAC_4_0,SPAC_4_1,SPAC_4_2,SPAC_5_0,SPAC_5_1,SPAC_5_2,SPAC_6_0,SPAC_6_1,SPAC_6_2,SPAC_7_0,SPAC_7_1,SPAC_7_2,SPAC_8_0,SPAC_8_1,SPAC_8_2,SPAC_9_0,SPAC_9_1,SPAC_9_2,SPB_0_0,SPB_0_1,SPB_0_2,SPB_1_0,SPB_1_1,SPB_1_2,SPB_2_0,SPB_2_1,SPB_2_2,SP_0,SP_1,SP_2,SSC_C,SSC_E,SSC_H,SSO_C,SSO_E,SSO_H,TAAC_10_0,TAAC_10_1,TAAC_10_2,TAAC_10_3,TAAC_10_4,TAAC_10_5,TAAC_10_6,TAAC_10_7,TAAC_1_0,TAAC_1_1,TAAC_1_2,TAAC_1_3,TAAC_1_4,TAAC_1_5,TAAC_1_6,TAAC_1_7,TAAC_2_0,TAAC_2_1,TAAC_2_2,TAAC_2_3,TAAC_2_4,TAAC_2_5,TAAC_2_6,TAAC_2_7,TAAC_3_0,TAAC_3_1,TAAC_3_2,TAAC_3_3,TAAC_3_4,TAAC_3_5,TAAC_3_6,TAAC_3_7,TAAC_4_0,TAAC_4_1,TAAC_4_2,TAAC_4_3,TAAC_4_4,TAAC_4_5,TAAC_4_6,TAAC_4_7,TAAC_5_0,TAAC_5_1,TAAC_5_2,TAAC_5_3,TAAC_5_4,TAAC_5_5,TAAC_5_6,TAAC_5_7,TAAC_6_0,TAAC_6_1,TAAC_6_2,TAAC_6_3,TAAC_6_4,TAAC_6_5,TAAC_6_6,TAAC_6_7,TAAC_7_0,TAAC_7_1,TAAC_7_2,TAAC_7_3,TAAC_7_4,TAAC_7_5,TAAC_7_6,TAAC_7_7,TAAC_8_0,TAAC_8_1,TAAC_8_2,TAAC_8_3,TAAC_8_4,TAAC_8_5,TAAC_8_6,TAAC_8_7,TAAC_9_0,TAAC_9_1,TAAC_9_2,TAAC_9_3,TAAC_9_4,TAAC_9_5,TAAC_9_6,TAAC_9_7,TAB_0_0,TAB_0_1,TAB_0_2,TAB_0_3,TAB_0_4,TAB_0_5,TAB_0_6,TAB_0_7,TAB_1_0,TAB_1_1,TAB_1_2,TAB_1_3,TAB_1_4,TAB_1_5,TAB_1_6,TAB_1_7,TAB_2_0,TAB_2_1,TAB_2_2,TAB_2_3,TAB_2_4,TAB_2_5,TAB_2_6,TAB_2_7,TAB_3_0,TAB_3_1,TAB_3_2,TAB_3_3,TAB_3_4,TAB_3_5,TAB_3_6,TAB_3_7,TAB_4_0,TAB_4_1,TAB_4_2,TAB_4_3,TAB_4_4,TAB_4_5,TAB_4_6,TAB_4_7,TAB_5_0,TAB_5_1,TAB_5_2,TAB_5_3,TAB_5_4,TAB_5_5,TAB_5_6,TAB_5_7,TAB_6_0,TAB_6_1,TAB_6_2,TAB_6_3,TAB_6_4,TAB_6_5,TAB_6_6,TAB_6_7,TAB_7_0,TAB_7_1,TAB_7_2,TAB_7_3,TAB_7_4,TAB_7_5,TAB_7_6,TAB_7_7,TACCOS_0,TACCOS_1,TACCOS_2,TACCOS_3,TACSIN_0,TACSIN_1,TACSIN_2,TACSIN_3
4DCXA,0,43.81872509960159,0.2058893,0.080135,0.0778916,0.3106921,0.1795005,0.2249966,0.2630572,0.14944,0.2028572,0.2173438,0.1180355,0.1805994,0.194287,0.102407,0.161235,0.1787324,0.0881005,0.1434287,0.173981,0.0810134,0.1257892,0.1763,0.0785428,0.1096011,0.1884324,0.0826557,0.0960849,0.1973583,0.0818701,0.085035,0.3106921,0.0775852,0.0581452,0.0789036,0.1795005,0.0056016,0.0571461,0.0066846,0.2249966,0.4480478,0.2635757,0.2879502,0.4741036,0.249004,0.2768924,238,125,139,0.7301701,-0.003947,0.8623593,0.0298145,-0.0104583,-0.0135698,0.0785145,-0.019871,0.7221378,0.2328726,0.8641412,0.1844,0.0785447,0.2783954,0.1100713,0.2173052,0.721007,0.1924059,0.8640376,0.1706203,0.0618754,0.2034147,0.1041093,0.155934,0.7178967,0.1530826,0.8630593,0.1188888,0.0474459,0.1360185,0.0970901,0.1381927,0.7201594,0.127011,0.8629196,0.1212113,0.0392669,0.1211184,0.0948796,0.0814907,0.7192223,0.1018508,0.8629362,0.0982347,0.0328652,0.1055874,0.0920657,0.0945622,0.7347441,0.0675842,0.8629822,0.0662891,0.0185167,0.0885461,0.088833,0.0412837,0.7302306,0.0419525,0.8628759,0.0407026,0.0131434,0.0606038,0.0869745,0.0198321,0.7294349,0.0229539,0.8629075,0.0410974,0.0148927,0.0525407,0.0861003,0.0348704,0.7172459,0.012068,0.8622095,0.0145,0.002843,0.0353651,0.0817465,0.0070839,0.7221378,-0.0994899,-0.7906924,-0.0880901,-0.0459827,-0.127036,0.2372008,0.0948811,-0.1170452,0.2328726,0.1059247,-0.2718442,-0.083402,-0.2164558,-0.1111275,-0.3667012,-0.7877919,0.1014959,0.8641412,0.1499735,0.0573051,0.1423712,-0.2557314,-0.0919738,-0.0893457,-0.109759,0.1276216,0.1844,0.0741801,0.1627808,0.0128963,0.153032,-0.0420229,-0.1330746,0.0622288,0.155333,0.0785447,0.1910653,0.0405239,0.1576921,-0.0702899,-0.1696115,0.1306954,0.44258,0.0860773,0.2783954,0.037539,0.3613347,0.2482018,-0.1157158,-0.2561253,0.0839451,0.0210464,0.0656929,0.1100713,0.1490077,0.1371742,-0.1837562,-0.1057773,0.1885305,0.0859274,0.1933646,0.1048039,0.2173052,0.0489252,0.1158678,-0.2857228,-0.1372049,-0.8506699,0.1365332,0.9279547,0.1189723
4DCKC,0,57.04218749999999,0.3045214,0.1996396,0.0105413,0.3543639,0.2442769,0.0358296,0.3220022,0.2151534,0.0327611,0.2901899,0.1870901,0.0292157,0.2612369,0.1614194,0.0257376,0.245562,0.1480672,0.0233421,0.2484725,0.1516706,0.0203758,0.2542671,0.1562264,0.0176494,0.2730095,0.1708018,0.0149293,0.2936664,0.1882819,0.012306,0.3543639,0.1239092,0.0425507,0.1232164,0.2442769,0.0112977,0.0449384,0.0110511,0.0358296,0.5245677,0.3791875,0.0919635,0.5833333,0.3489583,0.0677083,112,67,13,0.6547198,0.1986029,0.8135829,-0.0134116,0.0160602,0.0674999,0.1503187,0.2285667,0.653308,0.296893,0.8158226,0.0591231,0.0462944,0.2543618,0.1639505,0.3547671,0.6700382,0.2434617,0.8151118,0.1208457,0.0360179,0.1284716,0.157382,0.2843544,0.6417397,0.2143352,0.8144725,0.015254,0.0282991,0.1072399,0.1538816,0.2511017,0.6458607,0.2193078,0.8140183,0.0832164,0.025377,0.0761101,0.1535831,0.2359008,0.6397742,0.2279719,0.8134033,0.0462964,0.0113729,0.1108884,0.1521847,0.2721789,0.6350268,0.2343376,0.8140627,0.0636823,0.0125766,0.1096374,0.1536284,0.2337611,0.6335124,0.2185188,0.8137296,-0.0003052,0.0090541,0.0739262,0.1503641,0.2193592,0.6303934,0.1925189,0.8136212,0.0123069,0.0064246,0.0591848,0.1502357,0.2324469,0.6471084,0.1960065,0.8131578,0.0111952,0.0124877,0.0478458,0.1487734,0.239858,0.653308,-0.3388761,-0.7346426,0.148388,0.080285,0.1771805,0.3076189,0.3934801,-0.3492776,0.296893,0.3754562,-0.1970302,-0.0861514,-0.2624896,-0.203105,-0.3737019,-0.7253771,0.3768082,0.8158226,-0.10976,-0.0910199,-0.2194953,-0.3482821,-0.4237709,0.1613393,-0.1140731,-0.1256389,0.0591231,0.0468827,0.0632429,0.0738177,0.1311611,0.0878333,-0.102794,-0.083317,0.099076,0.0462944,0.1339281,0.0666962,0.1186916,0.3102523,-0.254551,-0.2177638,0.3440037,0.0666362,0.2543618,0.1429769,0.348261,0.3323136,-0.1988737,-0.3469103,0.1315652,0.0518997,0.1568334,0.1639505,0.2371544,0.4530088,-0.2983205,-0.4230581,0.1652123,0.1001706,0.268917,0.2264077,0.3547671,-0.1034499,-0.2601815,-0.389525,-0.4874349,-0.8117788,0.4311862,0.9025751,-0.1479051
4DBLC,0,39.60160642570282,0.1247753,0.0999607,0.1172775,0.2422934,0.2236284,0.2619251,0.1779253,0.1831896,0.2285197,0.134575,0.1570639,0.195437,0.1159865,0.1378909,0.1772322,0.1055588,0.118111,0.1633292,0.1213791,0.1171682,0.1516848,0.1453129,0.122899,0.1424145,0.1546289,0.1221934,0.1334465,0.1382085,0.1099854,0.1246703,0.2422934,0.0625134,0.0640563,0.070773,0.2236284,0.0069965,0.0559733,0.0153876,0.2619251,0.3700843,0.3013896,0.3303574,0.37751,0.2931727,0.3293173,94,73,82,0.6528371,0.0045596,0.8536409,0.0734869,0.0153129,0.099355,0.0892342,0.0256053,0.6523379,0.2512587,0.8540526,0.1738578,0.0925231,0.3359631,0.1207344,0.2465076,0.6376603,0.1888311,0.8537279,0.1009242,0.0708095,0.1902581,0.1102626,0.1744137,0.6310141,0.1560133,0.8525463,0.0928293,0.0513366,0.1238912,0.103635,0.0848404,0.6266614,0.1354655,0.8524518,0.0862732,0.0356331,0.1279554,0.1001551,0.0708575,0.6498418,0.1127297,0.852422,0.0897494,0.0279355,0.1059382,0.0961229,0.0721269,0.643065,0.09367,0.8526035,0.0685415,0.0184304,0.0742476,0.091942,0.0529864,0.6343478,0.0652701,0.8527864,0.0801058,0.033301,0.0353196,0.0886953,0.0529963,0.6253492,0.0448788,0.8540417,0.0793963,0.0322614,0.0722123,0.0893684,0.0369976,0.6390507,0.0194375,0.8535833,0.0201523,0.0190413,0.0492107,0.0872923,0.0193142,0.6523379,-0.068535,-0.738284,-0.1165517,-0.0461732,-0.1104713,0.2236564,0.0633182,-0.0534079,0.2512587,0.080629,-0.2616934,-0.0970444,-0.2679159,-0.1160217,-0.3398309,-0.7360954,0.0790888,0.8540526,0.1928584,0.0501249,0.1333719,-0.2575367,-0.0545405,-0.1644125,-0.100429,0.1672977,0.1738578,0.0906116,0.1520009,-0.0008646,0.1555234,-0.0421196,-0.1485853,0.0590523,0.1487003,0.0925231,0.21557,0.0556478,0.170838,-0.101736,-0.2033584,0.121521,0.4480964,0.098763,0.3359631,0.0600529,0.3336098,0.2278829,-0.1195752,-0.2582147,0.07361,0.032462,0.0881349,0.1207344,0.1409713,0.0877544,-0.21328,-0.0611127,0.2194462,0.1080363,0.2589975,0.1100911,0.2465076,0.0364774,0.0959102,-0.293717,-0.1011694,-0.7969981,0.1178634,0.9215275,0.1608641
4D97A,0,40.64942196531795,0.171025,0.0137944,0.1110983,0.2933234,0.1081158,0.3048222,0.2512747,0.0851019,0.2832112,0.2150259,0.0632446,0.2610153,0.1882391,0.0424077,0.2390208,0.1748936,0.0260106,0.2162396,0.1702194,0.0162263,0.1931646,0.1745395,0.014213,0.1698353,0.1790034,0.0143259,0.1486255,0.1770851,0.0141403,0.1291482,0.2933234,0.055255,0.0803948,0.0518497,0.1081158,0.0143502,0.0834685,0.0105935,0.3048222,0.4297688,0.1734075,0.3978988,0.4537572,0.1300578,0.416185,157,45,144,0.6753005,-0.0964974,0.8942622,-0.0075338,-0.016347,-0.0296573,0.0483025,-0.0872499,0.6865638,0.266492,0.8963896,0.2289658,0.0730883,0.3462145,0.0866648,0.2632618,0.6729117,0.2228948,0.8964956,0.2497923,0.0725567,0.2840483,0.0837015,0.2006112,0.6859244,0.1802096,0.8964812,0.1750767,0.0584261,0.190725,0.0778291,0.141199,0.6869851,0.1535591,0.8960317,0.1586379,0.0423366,0.171062,0.0734151,0.1069493,0.6813019,0.1112601,0.8957218,0.1261782,0.0416098,0.1313894,0.0693327,0.086834,0.6815865,0.0523982,0.8948326,0.0850954,0.0207769,0.0760587,0.0623875,0.030959,0.6873,0.0039707,0.89441,0.0818933,0.0097526,0.0235515,0.05875,0.0070932,0.6849274,-0.0318592,0.8946272,0.0329215,-0.0009707,-0.0054433,0.0542329,-0.0262168,0.7104846,-0.058404,0.8941681,-0.0059751,-0.0106241,-0.0101252,0.0507586,-0.0684966,0.6865638,0.0273216,-0.7911884,-0.2322044,-0.1085868,-0.2831714,0.1879566,-0.0266658,0.0043378,0.266492,-0.0126941,-0.2649797,-0.1192419,-0.2793083,-0.0886264,-0.3639208,-0.7845977,-0.0113712,0.8963896,0.2882808,0.1169737,0.2749242,-0.2249872,0.0230153,-0.2175216,-0.1918008,0.2770251,0.2289658,0.1410187,0.2953281,0.0052695,0.2134938,-0.1117095,-0.1314597,0.1190497,0.1895762,0.0730883,0.1809197,0.0165993,0.1559018,-0.1925704,-0.2279089,0.2655173,0.4502079,0.1292926,0.3462145,0.0119507,0.338063,0.2058746,-0.0821245,-0.2260442,0.0376328,0.0064697,0.0241934,0.0866648,0.0982798,0.0280754,-0.2355006,0.0173678,0.2177144,0.1146937,0.2562176,0.0807571,0.2632618,0.1120578,0.2582678,-0.2468875,-0.0084958,-0.831094,0.0147279,0.9454724,0.2657196
4D8QH,0,47.82640845070419,0.1128725,0.050785,0.2646229,0.2363429,0.1160763,0.4089558,0.1989792,0.0965912,0.3859523,0.1682621,0.0774757,0.3624453,0.1460606,0.0603021,0.3423342,0.1346706,0.0515225,0.3257109,0.1305023,0.0485246,0.3111699,0.1254365,0.0471988,0.2967038,0.1193366,0.0483738,0.2836437,0.1160577,0.0504828,0.2718422,0.2363429,0.0527866,0.058955,0.0544454,0.1160763,0.0082854,0.057068,0.0099954,0.4089558,0.3485511,0.1787236,0.4741637,0.3644366,0.1619718,0.4735915,207,92,269,0.7056137,0.080082,0.8934681,0.1507184,0.0418692,0.1564241,0.0632721,0.0781239,0.7009772,0.3090878,0.8949149,0.2678026,0.1033999,0.3858629,0.0902153,0.2907073,0.6948285,0.2707275,0.894436,0.2646927,0.0866998,0.2994069,0.0846118,0.2354373,0.6965556,0.2297554,0.8938679,0.2415721,0.0795164,0.2549033,0.0801529,0.2195173,0.7030185,0.191609,0.8936984,0.2190325,0.07075,0.2128315,0.0762145,0.171478,0.6977103,0.1675672,0.8935282,0.1998083,0.0644892,0.1917723,0.073034,0.1488955,0.7037227,0.1351393,0.8932659,0.1660061,0.0521204,0.1475695,0.0688607,0.1238491,0.7016519,0.1171391,0.8930612,0.1762177,0.0503553,0.1640646,0.0664031,0.1237822,0.6958839,0.100417,0.8929968,0.1638242,0.0439879,0.1623986,0.0649464,0.1062784,0.7050368,0.0929817,0.893443,0.1352907,0.0488151,0.161166,0.0644142,0.0940658,0.7009772,0.0772936,-0.7967455,-0.2634772,-0.1278606,-0.2393345,0.1846539,-0.0871169,0.0832203,0.3090878,-0.0927001,-0.3012751,-0.1532678,-0.3316437,-0.0858387,-0.3652038,-0.7929548,-0.0911227,0.8949149,0.3183738,0.1462209,0.2594308,-0.2118559,0.1036623,-0.2579959,-0.2057558,0.3010414,0.2678026,0.1420194,0.2867371,-0.0011159,0.227699,-0.126493,-0.1660997,0.1483792,0.2042575,0.1033999,0.2070094,0.0241404,0.1869373,-0.207676,-0.2801396,0.2522256,0.4655285,0.1568366,0.3858629,0.0367118,0.3540201,0.1931117,-0.0824121,-0.2121518,0.0441726,0.0150342,0.0538442,0.0902153,0.0918148,-0.0624845,-0.27383,0.0974132,0.2737377,0.1447336,0.305997,0.0718258,0.2907073,0.1385727,0.2373355,-0.235728,0.073381,-0.8391307,-0.0654138,0.9442425,0.2964883
4D87A,0,48.316831683168346,0.3685018,0.0081525,0.1081475,0.4556657,0.0255285,0.1990822,0.4282156,0.0172504,0.1767964,0.4066104,0.0112971,0.1570265,0.3945365,0.0091225,0.1449252,0.3867247,0.009293,0.1377986,0.3793156,0.0099206,0.1322924,0.3795374,0.0134885,0.1273393,0.3796449,0.0129594,0.1219328,0.372756,0.0085979,0.1159976,0.4556657,0.0588674,0.0900145,0.0607997,0.0255285,0.0106127,0.0876607,0.0127941,0.1990822,0.6049835,0.0968119,0.2987261,0.6831683,0.0429043,0.2739274,207,13,83,0.6995525,0.0449131,0.9022052,0.0479083,0.0161825,0.0632671,0.0666073,0.0309491,0.726524,0.2256678,0.9007613,0.1943423,0.0386313,0.2574079,0.0840922,0.1675547,0.704969,0.180405,0.9008412,0.1206232,0.0316594,0.1637367,0.0782027,0.1017479,0.7183788,0.162045,0.900729,0.0870368,0.0379248,0.1033814,0.0752568,0.0985244,0.7331396,0.1478383,0.9009623,0.0977869,0.0262093,0.1542146,0.0746426,0.1000324,0.7037034,0.1156923,0.9011529,0.0969032,0.0275396,0.0872421,0.0726136,0.0744661,0.7146202,0.0963766,0.9015749,0.1178604,0.0291024,0.1238494,0.0721518,0.0182736,0.7128604,0.0904827,0.9019288,0.0816726,0.0218232,0.1462695,0.0713595,0.0765951,0.7265936,0.0780598,0.902479,0.1045681,0.0230549,0.139182,0.0710615,0.0609658,0.7039142,0.0776995,0.9024552,0.0747387,0.0214506,0.0937256,0.069013,0.0439221,0.726524,-0.1170465,-0.8075106,-0.1556055,-0.1115705,-0.2633094,0.2101296,0.0636339,-0.1294951,0.2256678,0.1524203,-0.2294476,-0.0298838,-0.1373551,-0.0969886,-0.3109102,-0.801762,0.1520597,0.9007613,0.2087283,0.1167012,0.2572545,-0.2445994,-0.05292,-0.1806945,-0.0516207,0.1902646,0.1943423,0.0490298,0.1501252,-0.0226405,0.120514,-0.1003406,-0.0589126,0.1202729,0.1270994,0.0386313,0.1216463,-0.0061521,0.1060005,-0.1690883,-0.1017203,0.2504341,0.4342006,0.0523006,0.2574079,-0.0289503,0.2402879,0.2249347,-0.1002796,-0.2444076,0.042279,-0.0182215,-0.0036546,0.0840922,0.0932899,0.0880097,-0.1384145,-0.0632011,0.1559052,0.0342481,0.0987673,0.0533206,0.1675547,0.1186064,0.2494599,-0.2627812,-0.0793872,-0.8479413,0.1764977,0.9482553,0.1890608
4D8KA,0,59.535999999999994,0.2459692,0.1466539,0.0042119,0.3934011,0.2699428,0.0856465,0.3426834,0.2318522,0.0758419,0.2924489,0.1902484,0.0667448,0.2509903,0.1527333,0.0566026,0.2187357,0.1262554,0.0455765,0.2026897,0.1155189,0.0344771,0.2002591,0.1178752,0.0235202,0.2143987,0.1267509,0.0150266,0.2326784,0.1380607,0.0097223,0.3934011,0.0976505,0.0232936,0.0979992,0.2699428,0.0035792,0.0232563,0.004081,0.0856465,0.5175257,0.3702286,0.1116571,0.56,0.3371429,0.1028571,98,59,18,0.6392621,0.1077651,0.7953637,0.0066571,0.0160311,0.0580422,0.1574485,0.0870635,0.630273,0.2398816,0.7963959,0.0740377,0.0456744,0.2979193,0.1761711,0.2917968,0.6426116,0.2096582,0.7956552,0.119034,0.0449328,0.1976632,0.1700928,0.1935771,0.6413595,0.2053159,0.7942442,0.1284151,0.0292885,0.1598505,0.1657062,0.1575616,0.6352386,0.2021862,0.7942524,0.1169547,0.0144799,0.1663865,0.1628372,0.1357494,0.6363125,0.168013,0.7944355,0.061893,0.0031322,0.1279252,0.1602402,0.1336022,0.6311284,0.1721693,0.7941598,0.0829585,-0.0001176,0.1730401,0.1619412,0.1383305,0.6356248,0.1488356,0.7941688,0.1148645,0.0104556,0.1439854,0.1617231,0.1455141,0.6253382,0.1340136,0.7944896,0.0436712,-0.0027903,0.1302536,0.1589351,0.1326116,0.6394414,0.1243562,0.7950445,0.0244846,0.0070718,0.0688244,0.1567898,0.0921594,0.630273,-0.2825432,-0.7167963,0.2187438,0.0607195,0.2053095,0.3088868,0.2644144,-0.284323,0.2398816,0.3098006,-0.2425002,-0.0761822,-0.2748441,-0.1868223,-0.3600794,-0.7129316,0.3071331,0.7963959,-0.1326006,-0.0697741,-0.2350658,-0.3488748,-0.2712915,0.1423995,-0.0891425,-0.1551415,0.0740377,0.0626719,0.1062762,0.0917358,0.1786905,0.1025368,-0.1267148,-0.0675533,0.1389801,0.0456744,0.1658488,0.0697573,0.145584,0.2944919,-0.2240369,-0.2515706,0.3770779,0.0594335,0.2979193,0.1609725,0.4004524,0.3401376,-0.1950158,-0.350626,0.1617606,0.050405,0.1911764,0.1761711,0.2133119,0.3283861,-0.2228737,-0.2829908,0.2341902,0.1083678,0.285175,0.1839584,0.2917968,-0.0888437,-0.2971417,-0.3994667,-0.3395176,-0.8007036,0.3611224,0.8909754,-0.1848397
3VF0B,0,61.20280701754388,0.1986262,0.0648,0.0216015,0.3285203,0.1949618,0.1854957,0.2790651,0.1648137,0.1663634,0.2433772,0.1396953,0.1472897,0.2158284,0.1165337,0.1281251,0.1909007,0.0927789,0.1064147,0.1736592,0.0758036,0.0842883,0.16679,0.0705185,0.0635271,0.1702951,0.0651566,0.0440118,0.1780098,0.0601891,0.0316836,0.3285203,0.0790374,0.0592295,0.0752776,0.1949618,0.0096823,0.0634056,0.0061103,0.1854957,0.4678912,0.2791579,0.2538526,0.5192982,0.2631579,0.2175439,148,75,62,0.6553687,0.0001038,0.8403435,-0.0585305,-0.0251927,-0.0582175,0.0933052,0.0098126,0.6786,0.2860553,0.8476012,0.1691471,0.081045,0.2838955,0.1241277,0.2634671,0.6559771,0.2459745,0.8469017,0.1352798,0.0629441,0.1983182,0.1192971,0.2611193,0.6549169,0.2184201,0.8462542,0.0967408,0.0512902,0.1657343,0.116892,0.1934572,0.703188,0.1940713,0.846069,0.0865256,0.0344413,0.1490966,0.1159408,0.1955393,0.6829226,0.1595903,0.844759,0.084299,0.0245346,0.0756386,0.1096333,0.1285452,0.6606343,0.1159334,0.8432825,-0.0086752,0.0028317,0.0320117,0.102027,0.1026196,0.658935,0.1010874,0.8424735,0.0165894,-0.0119219,0.0100085,0.1003458,0.0599869,0.6606124,0.0670613,0.8414241,-0.0103359,-0.0113821,-0.0208682,0.0977186,0.0856055,0.6618564,0.0421647,0.8406509,-0.0332553,-0.0194832,-0.0394352,0.0953706,0.0396046,0.6786,-0.1616643,-0.7622682,-0.0408494,-0.0313867,-0.074114,0.2466444,0.1512945,-0.1590153,0.2860553,0.1837526,-0.2387125,-0.0863651,-0.2383026,-0.1375264,-0.3750976,-0.7508501,0.1814109,0.8476012,0.1037952,0.0339945,0.0672279,-0.2822984,-0.1519298,-0.0634669,-0.0855485,0.0881564,0.1691471,0.0818306,0.1545847,0.018529,0.1514185,-0.0358461,-0.1171608,0.0396,0.1407436,0.081045,0.1650735,0.0421929,0.1440583,-0.0100669,-0.20833,0.0573983,0.3941677,0.0932268,0.2838955,0.0519672,0.3257332,0.2560108,-0.1402128,-0.2824763,0.0862565,0.0273905,0.0756214,0.1241277,0.1598259,0.1511957,-0.256049,-0.1610686,0.2145369,0.1021525,0.229174,0.1313687,0.2634671,0.0232338,0.04311,-0.3159697,-0.1992379,-0.8168746,0.2196883,0.9191149,0.0741556
3VFDA,0,57.4280205655527,0.1694416,0.007148,0.181095,0.3088076,0.0555786,0.3419969,0.2735377,0.044236,0.3148284,0.2386075,0.0326132,0.2874617,0.2083772,0.0230781,0.2618428,0.1861181,0.0147092,0.2423876,0.1743546,0.010092,0.2257338,0.1709779,0.0086597,0.2106028,0.1688425,0.0084051,0.197502,0.1665844,0.007811,0.1859948,0.3088076,0.039632,0.0950958,0.0381179,0.0555786,0.014095,0.096503,0.0123689,0.3419969,0.4440026,0.1073779,0.4496555,0.4884319,0.066838,0.4447301,190,26,173,0.7723484,-0.0119037,0.9111488,0.0728301,0.0228903,0.0696522,0.0453905,-0.0236468,0.7381248,0.2573579,0.9130318,0.3003693,0.0794165,0.3565974,0.0736304,0.213161,0.7470588,0.2079452,0.9123739,0.2439678,0.0703076,0.2449571,0.0667562,0.1760636,0.7532802,0.1673483,0.912345,0.2275319,0.0616742,0.2296434,0.0633151,0.1305607,0.7466552,0.109437,0.9123795,0.215451,0.0562459,0.2078513,0.0602883,0.1169778,0.7774234,0.079649,0.912582,0.1488238,0.0522176,0.1570185,0.0556761,0.0673367,0.7508599,0.0469962,0.9123923,0.1301838,0.0365969,0.1295046,0.0519611,0.0552316,0.7503928,0.0301304,0.911834,0.1190705,0.0310481,0.1158855,0.0484222,0.0516903,0.7591109,0.0036978,0.9116964,0.1088443,0.027745,0.107162,0.0476425,0.0251589,0.7503318,-0.0059737,0.9113342,0.0758136,0.0240305,0.083035,0.0460657,-0.0050082,0.7381248,0.0561868,-0.8277632,-0.29682,-0.1635782,-0.3094178,0.18457,-0.0335289,0.0504479,0.2573579,-0.0559873,-0.2614401,-0.1105605,-0.2717027,-0.0748572,-0.3301548,-0.8246867,-0.0520353,0.9130318,0.3594505,0.1795672,0.3323913,-0.2059312,0.0571643,-0.3040567,-0.1519279,0.3416962,0.3003693,0.1223781,0.254416,-0.0346526,0.1835801,-0.1675496,-0.1073334,0.184974,0.1820131,0.0794165,0.1830331,-0.0025283,0.1424262,-0.2718387,-0.2193265,0.3280722,0.4850969,0.129352,0.3565974,-0.0079476,0.2757447,0.1893796,-0.0653805,-0.2053711,0.020957,-0.0129667,0.0094107,0.0736304,0.0765368,-0.0484307,-0.1779566,0.0529742,0.249309,0.082877,0.2210883,0.0523082,0.213161,0.1803683,0.3211769,-0.2230011,0.0340325,-0.8642089,-0.0322144,0.9543329,0.343217
2LO0A,0,66.89733333333334,0.2144727,0.0060919,0.2527117,0.2703167,0.032434,0.3104795,0.2527077,0.0278839,0.3048624,0.2344493,0.0212697,0.2938185,0.2278291,0.0152193,0.2867695,0.222853,0.0113333,0.2790482,0.2300114,0.0086105,0.2761866,0.233377,0.0080516,0.2728544,0.2333017,0.0077524,0.2694253,0.223517,0.0072117,0.2615714,0.2703167,0.0439877,0.131325,0.0439594,0.032434,0.0158666,0.1331012,0.0135078,0.3104795,0.4535733,0.0908667,0.45312,0.44,0.0533333,0.5066667,33,4,38,0.801601,0.0560321,0.9275226,0.174004,0.0553925,0.0853881,0.0518062,0.0615007,0.7893879,0.27941,0.925825,0.5196546,0.0791852,0.5069846,0.0685827,0.2767057,0.7904228,0.2773145,0.9263851,0.4947567,0.0707348,0.5131143,0.0668403,0.2565101,0.7903276,0.2416222,0.92699,0.4721108,0.0685668,0.4804161,0.066208,0.2369556,0.7848887,0.2044447,0.9273948,0.4133773,0.0579566,0.4105563,0.0629034,0.1885031,0.7825686,0.1717177,0.9278157,0.3716226,0.0495969,0.3496423,0.0605965,0.1459506,0.7795499,0.1363301,0.928342,0.3245023,0.0534678,0.2957733,0.0590011,0.1291167,0.7805153,0.1092074,0.9287136,0.2807597,0.0607814,0.2268201,0.0559144,0.1055853,0.7788798,0.0717732,0.9280492,0.2212728,0.0542336,0.1687146,0.0544332,0.0879921,0.8056491,0.0621923,0.928295,0.2125134,0.0564628,0.1238199,0.0534592,0.0962625,0.7893879,0.1220368,-0.8562025,-0.4615989,-0.1747711,-0.3463699,0.1960584,-0.1011822,0.1563092,0.27941,-0.1541341,-0.3036082,-0.1259946,-0.3638956,-0.0479109,-0.3153332,-0.8567158,-0.1650794,0.925825,0.5181836,0.202543,0.4307902,-0.2033286,0.1440031,-0.4582984,-0.2704698,0.4954599,0.5196546,0.1703817,0.4993648,-0.0442471,0.2446048,-0.1877045,-0.1221269,0.202209,0.1838937,0.0791852,0.1852382,-0.0183463,0.1402345,-0.3466472,-0.3236653,0.4088228,0.5621619,0.1604526,0.5069846,-0.0129808,0.3209857,0.1932111,-0.036358,-0.2057343,-0.0364346,-0.0241212,-0.0113112,0.0685827,0.0442552,-0.1278295,-0.2865472,0.1363367,0.308447,0.1194297,0.3728596,0.0500008,0.2767057,0.2014696,0.4090908,-0.2198363,0.1155152,-0.8927713,-0.1379388,0.9611672,0.5015482
